,date,pred_Y,pred_Y_ratio,raw_Y,raw_lag,target_Y_ratio,cost,revenue,profit,benchmark_profit,abs_error,timeline,month
534,2012-06-18,5854.699290156364,-0.23984689,5099,7702.0,-0.338,11709.398580312729,15297.0,3587.601419687271,-107.0,755.6992901563644,2012-06-18,6
535,2012-06-19,7399.383920431137,0.060387522,6825,6978.0,-0.022,14798.767840862274,20475.0,5676.232159137726,6519.0,574.3839204311371,2012-06-19,6
536,2012-06-20,5932.116090416908,0.16338816,6211,5099.0,0.218,11864.232180833817,17796.348271250725,5932.116090416908,5099.0,278.88390958309174,2012-06-20,6
537,2012-06-21,6205.602103471756,-0.09075427,5905,6825.0,-0.135,12411.204206943512,17715.0,5303.795793056488,4065.0,300.602103471756,2012-06-21,6
538,2012-06-22,6067.379184126854,-0.023123622,5823,6211.0,-0.062,12134.758368253708,17469.0,5334.241631746292,5047.0,244.37918412685394,2012-06-22,6
539,2012-06-23,6480.58173418045,0.09747356,7458,5905.0,0.263,12961.1634683609,19441.74520254135,6480.58173418045,5905.0,977.4182658195496,2012-06-23,6
540,2012-06-24,6670.75568819046,0.14558744,6891,5823.0,0.183,13341.51137638092,20012.26706457138,6670.75568819046,5823.0,220.2443118095398,2012-06-24,6
541,2012-06-25,7199.190683484077,-0.03470224,6779,7458.0,-0.091,14398.381366968155,20337.0,5938.618633031845,5421.0,420.19068348407745,2012-06-25,6
542,2012-06-26,6906.911897420883,0.0023091435,7442,6891.0,0.08,13813.823794841766,20720.73569226265,6906.911897420883,6891.0,535.0881025791168,2012-06-26,6
543,2012-06-27,7133.29344689846,0.05226335,7335,6779.0,0.082,14266.58689379692,21399.88034069538,7133.29344689846,6779.0,201.7065531015396,2012-06-27,6
544,2012-06-28,7178.509927392006,-0.035405815,6879,7442.0,-0.076,14357.019854784012,20637.0,6279.980145215988,5753.0,299.5099273920059,2012-06-28,6
545,2012-06-29,7111.703562140465,-0.030442595,5463,7335.0,-0.255,14223.40712428093,16389.0,2165.5928757190704,1719.0,1648.7035621404648,2012-06-29,6
546,2012-06-30,6351.773691058159,-0.07664287,5687,6879.0,-0.173,12703.547382116318,17061.0,4357.452617883682,3303.0,664.7736910581589,2012-06-30,6
547,2012-07-01,5899.353175878525,0.07987422,5531,5463.0,0.012,11798.70635175705,16593.0,4794.29364824295,5463.0,368.3531758785248,2012-07-01,7
548,2012-07-02,6301.7989193201065,0.10810605,6227,5687.0,0.095,12603.597838640213,18681.0,6077.402161359787,5687.0,74.7989193201065,2012-07-02,7
549,2012-07-03,6074.578507900238,0.09827849,6660,5531.0,0.204,12149.157015800476,18223.735523700714,6074.578507900238,5531.0,585.421492099762,2012-07-03,7
550,2012-07-04,6489.727988958359,0.042191684,7403,6227.0,0.189,12979.455977916718,19469.183966875076,6489.727988958359,6227.0,913.2720110416412,2012-07-04,7
551,2012-07-05,6409.966803789139,-0.037542522,6241,6660.0,-0.063,12819.933607578278,18723.0,5903.066392421722,5403.0,168.9668037891388,2012-07-05,7
552,2012-07-06,6934.91509103775,-0.063229084,6207,7403.0,-0.162,13869.8301820755,18621.0,4751.1698179244995,3815.0,727.9150910377502,2012-07-06,7
553,2012-07-07,6559.971740484238,0.051109135,4840,6241.0,-0.224,13119.943480968475,14520.0,1400.0565190315247,2038.0,1719.9717404842377,2012-07-07,7
554,2012-07-08,5922.957470476627,-0.045761645,4672,6207.0,-0.247,11845.914940953255,14016.0,2170.0850590467453,1602.0,1250.9574704766273,2012-07-08,7
555,2012-07-09,4479.411516189575,-0.07450175,6569,4840.0,0.357,8958.82303237915,13438.234548568726,4479.411516189575,4840.0,2089.588483810425,2012-07-09,7
556,2012-07-10,5010.652008056641,0.07248551,6290,4672.0,0.346,10021.304016113281,15031.956024169922,5010.652008056641,4672.0,1279.3479919433594,2012-07-10,7
557,2012-07-11,6352.933308959007,-0.03289187,7264,6569.0,0.106,12705.866617918015,19058.79992687702,6352.933308959007,6569.0,911.0666910409927,2012-07-11,7
558,2012-07-12,6484.48548078537,0.03091982,7446,6290.0,0.184,12968.97096157074,19453.45644235611,6484.48548078537,6290.0,961.5145192146301,2012-07-12,7
559,2012-07-13,6190.738658905029,-0.14775074,7499,7264.0,0.032,12381.477317810059,18572.215976715088,6190.738658905029,7264.0,1308.2613410949707,2012-07-13,7
560,2012-07-14,5783.719765305519,-0.22324473,6969,7446.0,-0.064,11567.439530611038,17351.159295916557,5783.719765305519,6015.0,1185.280234694481,2012-07-14,7
561,2012-07-15,6819.619550406933,-0.09059614,6031,7499.0,-0.196,13639.239100813866,18093.0,4453.760899186134,3095.0,788.6195504069328,2012-07-15,7
562,2012-07-16,6534.1503002643585,-0.06239772,6830,6969.0,-0.02,13068.300600528717,19602.450900793076,6534.1503002643585,6552.0,295.8496997356415,2012-07-16,7
563,2012-07-17,6189.116067171097,0.026217252,6786,6031.0,0.125,12378.232134342194,18567.34820151329,6189.116067171097,6031.0,596.8839328289032,2012-07-17,7
564,2012-07-18,6143.570836186409,-0.100502074,5713,6830.0,-0.164,12287.141672372818,17139.0,4851.858327627182,3479.0,430.570836186409,2012-07-18,7
565,2012-07-19,6239.80946803093,-0.08048785,6591,6786.0,-0.029,12479.61893606186,18719.42840409279,6239.80946803093,6201.0,351.19053196907043,2012-07-19,7
566,2012-07-20,4759.885548949242,-0.16683257,5870,5713.0,0.027,9519.771097898483,14279.656646847725,4759.885548949242,5713.0,1110.1144510507584,2012-07-20,7
567,2012-07-21,4218.507046580315,-0.35995948,4459,6591.0,-0.323,8437.01409316063,12655.521139740944,4218.507046580315,195.0,240.49295341968536,2012-07-21,7
568,2012-07-22,5710.661484003067,-0.027144551,7410,5870.0,0.262,11421.322968006134,17131.9844520092,5710.661484003067,5870.0,1699.338515996933,2012-07-22,7
569,2012-07-23,4736.985316872597,0.062342495,6966,4459.0,0.562,9473.970633745193,14210.95595061779,4736.985316872597,4459.0,2229.0146831274033,2012-07-23,7
570,2012-07-24,6750.257021784782,-0.08903414,7592,7410.0,0.025,13500.514043569565,20250.771065354347,6750.257021784782,7410.0,841.7429782152176,2012-07-24,7
571,2012-07-25,6899.7879366874695,-0.0095050335,8173,6966.0,0.173,13799.575873374939,20699.36381006241,6899.7879366874695,6966.0,1273.2120633125305,2012-07-25,7
572,2012-07-26,6779.6782240867615,-0.10699707,6861,7592.0,-0.096,13559.356448173523,20339.034672260284,6779.6782240867615,5399.0,81.32177591323853,2012-07-26,7
573,2012-07-27,7101.980551302433,-0.13104361,6904,8173.0,-0.155,14203.961102604866,20712.0,6508.038897395134,4366.0,197.980551302433,2012-07-27,7
574,2012-07-28,6583.350433051586,-0.0404678,6685,6861.0,-0.026,13166.700866103172,19750.05129915476,6583.350433051586,6333.0,101.64956694841385,2012-07-28,7
575,2012-07-29,6597.086851596832,-0.044454396,6597,6904.0,-0.044,13194.173703193665,19791.0,6596.826296806335,5983.0,0.08685159683227539,2012-07-29,7
576,2012-07-30,6507.358283996582,-0.026573181,7105,6685.0,0.063,13014.716567993164,19522.074851989746,6507.358283996582,6685.0,597.641716003418,2012-07-30,7
577,2012-07-31,6224.520645976067,-0.05646193,7216,6597.0,0.094,12449.041291952133,18673.5619379282,6224.520645976067,6597.0,991.4793540239334,2012-07-31,7
578,2012-08-01,6678.632224500179,-0.06000954,7580,7105.0,0.067,13357.264449000359,20035.896673500538,6678.632224500179,7105.0,901.3677754998207,2012-08-01,8
579,2012-08-02,6644.613878250122,-0.07918322,7261,7216.0,0.006,13289.227756500244,19933.841634750366,6644.613878250122,7216.0,616.3861217498779,2012-08-02,8
580,2012-08-03,6291.644750833511,-0.16996771,7175,7580.0,-0.053,12583.289501667023,18874.934252500534,6291.644750833511,6365.0,883.3552491664886,2012-08-03,8
581,2012-08-04,6556.33891171217,-0.09704739,6824,7261.0,-0.06,13112.67782342434,19669.01673513651,6556.33891171217,5950.0,267.66108828783035,2012-08-04,8
582,2012-08-05,6535.034334659576,-0.08919382,5464,7175.0,-0.238,13070.068669319153,16392.0,3321.931330680847,2042.0,1071.0343346595764,2012-08-05,8
583,2012-08-06,5862.143612861633,-0.14095199,7013,6824.0,0.028,11724.287225723267,17586.4308385849,5862.143612861633,6824.0,1150.8563871383667,2012-08-06,8
584,2012-08-07,5363.051318645477,-0.018475235,7273,5464.0,0.331,10726.102637290955,16089.153955936432,5363.051318645477,5464.0,1909.9486813545227,2012-08-07,8
585,2012-08-08,5944.078231811523,-0.15242004,7534,7013.0,0.074,11888.156463623047,17832.23469543457,5944.078231811523,7013.0,1589.9217681884766,2012-08-08,8
586,2012-08-09,6735.644627511501,-0.07388359,7286,7273.0,0.002,13471.289255023003,20206.933882534504,6735.644627511501,7273.0,550.3553724884987,2012-08-09,8
587,2012-08-10,5894.711261510849,-0.21758544,5786,7534.0,-0.232,11789.422523021698,17358.0,5568.577476978302,2290.0,108.711261510849,2012-08-10,8
588,2012-08-11,5994.6592227220535,-0.1772359,6299,7286.0,-0.135,11989.318445444107,17983.97766816616,5994.6592227220535,4325.0,304.3407772779465,2012-08-11,8
589,2012-08-12,6559.021995544434,0.13360208,6544,5786.0,0.131,13118.043991088867,19632.0,6513.956008911133,5786.0,15.021995544433594,2012-08-12,8
590,2012-08-13,6690.817009806633,0.06220308,6883,6299.0,0.093,13381.634019613266,20072.4510294199,6690.817009806633,6299.0,192.182990193367,2012-08-13,8
591,2012-08-14,6175.54988861084,-0.0563035,6784,6544.0,0.037,12351.09977722168,18526.64966583252,6175.54988861084,6544.0,608.4501113891602,2012-08-14,8
592,2012-08-15,6576.245415091515,-0.04456699,7347,6883.0,0.067,13152.49083018303,19728.736245274544,6576.245415091515,6883.0,770.7545849084854,2012-08-15,8
593,2012-08-16,6993.759857177734,0.03091982,7605,6784.0,0.121,13987.519714355469,20981.279571533203,6993.759857177734,6784.0,611.2401428222656,2012-08-16,8
594,2012-08-17,7091.814478397369,-0.034733295,7148,7347.0,-0.027,14183.628956794739,21275.443435192108,7091.814478397369,6750.0,56.185521602630615,2012-08-17,8
595,2012-08-18,7165.317261815071,-0.057814956,7865,7605.0,0.034,14330.634523630142,21495.951785445213,7165.317261815071,7605.0,699.6827381849289,2012-08-18,8
596,2012-08-19,5927.397040843964,-0.17076147,4549,7148.0,-0.364,11854.794081687927,13647.0,1792.2059183120728,-649.0,1378.3970408439636,2012-08-19,8
597,2012-08-20,6433.449198305607,-0.18201536,6530,7865.0,-0.17,12866.898396611214,19300.34759491682,6433.449198305607,3860.0,96.55080169439316,2012-08-20,8
598,2012-08-21,5896.48826110363,0.2962164,7006,4549.0,0.54,11792.97652220726,17689.46478331089,5896.48826110363,4549.0,1109.51173889637,2012-08-21,8
599,2012-08-22,6536.017315387726,0.0009214282,7375,6530.0,0.129,13072.034630775452,19608.051946163177,6536.017315387726,6530.0,838.9826846122742,2012-08-22,8
600,2012-08-23,6957.507762432098,-0.00692153,7765,7006.0,0.108,13915.015524864197,20872.523287296295,6957.507762432098,7006.0,807.4922375679016,2012-08-23,8
601,2012-08-24,6694.670833647251,-0.09224802,7582,7375.0,0.028,13389.341667294502,20084.012500941753,6694.670833647251,7375.0,887.3291663527489,2012-08-24,8
602,2012-08-25,6171.607986986637,-0.2052018,6053,7765.0,-0.22,12343.215973973274,18159.0,5815.784026026726,2629.0,118.60798698663712,2012-08-25,8
603,2012-08-26,5985.804601192474,-0.21052432,5255,7582.0,-0.307,11971.609202384949,15765.0,3793.3907976150513,601.0,730.8046011924744,2012-08-26,8
604,2012-08-27,6346.9475309848785,0.04856226,6917,6053.0,0.143,12693.895061969757,19040.842592954636,6346.9475309848785,6053.0,570.0524690151215,2012-08-27,8
605,2012-08-28,5863.639375567436,0.115821004,7040,5255.0,0.34,11727.278751134872,17590.91812670231,5863.639375567436,5255.0,1176.3606244325638,2012-08-28,8
606,2012-08-29,6682.116925835609,-0.033957362,7697,6917.0,0.113,13364.233851671219,20046.35077750683,6682.116925835609,6917.0,1014.8830741643906,2012-08-29,8
607,2012-08-30,6960.931205749512,-0.011231363,7713,7040.0,0.096,13921.862411499023,20882.793617248535,6960.931205749512,7040.0,752.0687942504883,2012-08-30,8
608,2012-08-31,7014.5142323970795,-0.08866906,7350,7697.0,-0.045,14029.028464794159,21043.54269719124,7014.5142323970795,6656.0,335.48576760292053,2012-08-31,8
609,2012-09-01,6432.568836629391,-0.16600949,6140,7713.0,-0.204,12865.137673258781,18420.0,5554.862326741219,2994.0,292.5688366293907,2012-09-01,9
610,2012-09-02,5511.810439825058,-0.25009382,5810,7350.0,-0.21,11023.620879650116,16535.431319475174,5511.810439825058,2730.0,298.189560174942,2012-09-02,9
611,2012-09-03,6097.221472263336,-0.006967187,6034,6140.0,-0.017,12194.442944526672,18102.0,5907.557055473328,5822.0,63.22147226333618,2012-09-03,9
612,2012-09-04,6117.528133392334,0.052930772,6864,5810.0,0.181,12235.056266784668,18352.584400177002,6117.528133392334,5810.0,746.471866607666,2012-09-04,9
613,2012-09-05,6271.320850610733,0.0393306,7112,6034.0,0.179,12542.641701221466,18813.9625518322,6271.320850610733,6034.0,840.679149389267,2012-09-05,9
614,2012-09-06,5019.663222312927,-0.26869708,6203,6864.0,-0.096,10039.326444625854,15058.989666938782,5019.663222312927,4881.0,1183.3367776870728,2012-09-06,9
615,2012-09-07,6757.850529193878,-0.049796045,7504,7112.0,0.055,13515.701058387756,20273.551587581635,6757.850529193878,7112.0,746.1494708061218,2012-09-07,9
616,2012-09-08,5207.502120554447,-0.16048652,5976,6203.0,-0.037,10415.004241108894,15622.506361663342,5207.502120554447,5522.0,768.4978794455528,2012-09-08,9
617,2012-09-09,7068.607665061951,-0.058021367,8227,7504.0,0.096,14137.215330123901,21205.822995185852,7068.607665061951,7504.0,1158.3923349380493,2012-09-09,9
618,2012-09-10,6674.740957260132,0.116924465,7525,5976.0,0.259,13349.481914520264,20024.222871780396,6674.740957260132,5976.0,850.2590427398682,2012-09-10,9
619,2012-09-11,7808.7112030386925,-0.050843418,7767,8227.0,-0.056,15617.422406077385,23301.0,7683.577593922615,6847.0,41.711203038692474,2012-09-11,9
620,2012-09-12,7397.4964663386345,-0.016943991,7870,7525.0,0.046,14794.992932677269,22192.489399015903,7397.4964663386345,7525.0,472.5035336613655,2012-09-12,9
621,2012-09-13,7429.644233107567,-0.0434345,7804,7767.0,0.005,14859.288466215134,22288.9326993227,7429.644233107567,7767.0,374.35576689243317,2012-09-13,9
622,2012-09-14,7486.768254637718,-0.048695266,8009,7870.0,0.018,14973.536509275436,22460.304763913155,7486.768254637718,7870.0,522.2317453622818,2012-09-14,9
623,2012-09-15,7833.542901992798,0.0037855804,8714,7804.0,0.117,15667.085803985596,23500.628705978394,7833.542901992798,7804.0,880.4570980072021,2012-09-15,9
624,2012-09-16,7581.565884411335,-0.053369224,7333,8009.0,-0.084,15163.13176882267,21999.0,6835.86823117733,5981.0,248.565884411335,2012-09-16,9
625,2012-09-17,7165.899427771568,-0.17765671,6869,8714.0,-0.212,14331.798855543137,20607.0,6275.201144456863,3179.0,296.8994277715683,2012-09-17,9
626,2012-09-18,5662.909662604332,-0.22774994,4073,7333.0,-0.445,11325.819325208664,12219.0,893.1806747913361,-2447.0,1589.909662604332,2012-09-18,9
627,2012-09-19,6821.646394312382,-0.0068938136,7591,6869.0,0.105,13643.292788624763,20464.939182937145,6821.646394312382,6869.0,769.3536056876183,2012-09-19,9
628,2012-09-20,6047.182469964027,0.48469982,7720,4073.0,0.895,12094.364939928055,18141.547409892082,6047.182469964027,4073.0,1672.8175300359726,2012-09-20,9
629,2012-09-21,7532.767187535763,-0.0076712966,8167,7591.0,0.076,15065.534375071526,22598.30156260729,7532.767187535763,7591.0,634.2328124642372,2012-09-21,9
630,2012-09-22,7559.8837304115295,-0.02074045,8395,7720.0,0.087,15119.767460823059,22679.65119123459,7559.8837304115295,7720.0,835.1162695884705,2012-09-22,9
631,2012-09-23,7646.592530786991,-0.06372076,7907,8167.0,-0.032,15293.185061573982,22939.777592360973,7646.592530786991,7387.0,260.4074692130089,2012-09-23,9
632,2012-09-24,8172.953432500362,-0.02644986,7436,8395.0,-0.114,16345.906865000725,22308.0,5962.093134999275,5518.0,736.9534325003624,2012-09-24,9
633,2012-09-25,7895.672921776772,-0.001432538,7538,7907.0,-0.047,15791.345843553543,22614.0,6822.654156446457,6800.0,357.67292177677155,2012-09-25,9
634,2012-09-26,7914.755756378174,0.06438357,7733,7436.0,0.04,15829.511512756348,23199.0,7369.488487243652,7436.0,181.75575637817383,2012-09-26,9
635,2012-09-27,6585.532023668289,-0.12635553,7393,7538.0,-0.019,13171.064047336578,19756.596071004868,6585.532023668289,7103.0,807.4679763317108,2012-09-27,9
636,2012-09-28,6377.921778142452,-0.17523319,7415,7733.0,-0.041,12755.843556284904,19133.765334427357,6377.921778142452,6779.0,1037.0782218575478,2012-09-28,9
637,2012-09-29,7132.1798867583275,-0.035279334,8555,7393.0,0.157,14264.359773516655,21396.539660274982,7132.1798867583275,7393.0,1422.8201132416725,2012-09-29,9
638,2012-09-30,7249.059413075447,-0.02237904,6889,7415.0,-0.071,14498.118826150894,20667.0,6168.881173849106,5837.0,360.0594130754471,2012-09-30,9
639,2012-10-01,7131.676311790943,-0.16637331,6778,8555.0,-0.208,14263.352623581886,20334.0,6070.647376418114,3224.0,353.67631179094315,2012-10-01,10
640,2012-10-02,5903.034885942936,-0.14312166,4639,6889.0,-0.327,11806.069771885872,13917.0,2110.930228114128,139.0,1264.034885942936,2012-10-02,10
641,2012-10-03,6020.857414960861,-0.1117059,7572,6778.0,0.117,12041.714829921722,18062.572244882584,6020.857414960861,6778.0,1551.1425850391388,2012-10-03,10
642,2012-10-04,5074.614105224609,0.09390262,7328,4639.0,0.58,10149.228210449219,15223.842315673828,5074.614105224609,4639.0,2253.3858947753906,2012-10-04,10
643,2012-10-05,7284.788986444473,-0.037930667,8156,7572.0,0.077,14569.577972888947,21854.36695933342,7284.788986444473,7572.0,871.2110135555267,2012-10-05,10
644,2012-10-06,6812.568298339844,-0.070337296,7965,7328.0,0.087,13625.136596679688,20437.70489501953,6812.568298339844,7328.0,1152.4317016601562,2012-10-06,10
645,2012-10-07,5488.1638214588165,-0.32710105,3510,8156.0,-0.57,10976.327642917633,10530.0,-446.32764291763306,-5782.0,1978.1638214588165,2012-10-07,10
646,2012-10-08,5921.8468979001045,-0.2565164,5478,7965.0,-0.312,11843.693795800209,16434.0,4590.306204199791,504.0,443.8468979001045,2012-10-08,10
647,2012-10-09,5669.263025522232,0.61517465,6392,3510.0,0.821,11338.526051044464,17007.789076566696,5669.263025522232,3510.0,722.736974477768,2012-10-09,10
648,2012-10-10,6614.522944450378,0.20747042,7691,5478.0,0.404,13229.045888900757,19843.568833351135,6614.522944450378,5478.0,1076.4770555496216,2012-10-10,10
649,2012-10-11,7022.42893409729,0.098627865,7570,6392.0,0.184,14044.85786819458,21067.28680229187,7022.42893409729,6392.0,547.57106590271,2012-10-11,10
650,2012-10-12,7495.113297522068,-0.025469601,7282,7691.0,-0.053,14990.226595044136,21846.0,6855.773404955864,6464.0,213.11329752206802,2012-10-12,10
651,2012-10-13,6895.119522809982,-0.08915198,7109,7570.0,-0.061,13790.239045619965,20685.358568429947,6895.119522809982,6187.0,213.8804771900177,2012-10-13,10
652,2012-10-14,7972.598331689835,0.094836324,6639,7282.0,-0.088,15945.19666337967,19917.0,3971.803336620331,5353.0,1333.5983316898346,2012-10-14,10
653,2012-10-15,6288.347978591919,-0.11543846,5875,7109.0,-0.174,12576.695957183838,17625.0,5048.304042816162,3407.0,413.34797859191895,2012-10-15,10
654,2012-10-16,6747.553395152092,0.016350836,7534,6639.0,0.135,13495.106790304184,20242.660185456276,6747.553395152092,6639.0,786.446604847908,2012-10-16,10
655,2012-10-17,6124.544739723206,0.04247567,7461,5875.0,0.27,12249.089479446411,18373.634219169617,6124.544739723206,5875.0,1336.4552602767944,2012-10-17,10
656,2012-10-18,6839.429557323456,-0.09219146,7509,7534.0,-0.003,13678.859114646912,20518.288671970367,6839.429557323456,7459.0,669.5704426765442,2012-10-18,10
657,2012-10-19,6126.01761585474,-0.17892808,5424,7461.0,-0.273,12252.03523170948,16272.0,4019.9647682905197,1350.0,702.0176158547401,2012-10-19,10
658,2012-10-20,7090.557108700275,-0.055725515,8090,7509.0,0.077,14181.11421740055,21271.671326100826,7090.557108700275,7509.0,999.4428912997246,2012-10-20,10
659,2012-10-21,5940.146587371826,0.0951598,6824,5424.0,0.258,11880.293174743652,17820.43976211548,5940.146587371826,5424.0,883.8534126281738,2012-10-21,10
660,2012-10-22,7578.333014249802,-0.063246846,7058,8090.0,-0.128,15156.666028499603,21174.0,6017.333971500397,4994.0,520.3330142498016,2012-10-22,10
661,2012-10-23,7364.114456176758,0.079149246,7466,6824.0,0.094,14728.228912353516,22092.343368530273,7364.114456176758,6824.0,101.88554382324219,2012-10-23,10
662,2012-10-24,7102.120240688324,0.006251037,7693,7058.0,0.09,14204.240481376648,21306.360722064972,7102.120240688324,7058.0,590.879759311676,2012-10-24,10
663,2012-10-25,5620.105218291283,-0.24724013,7359,7466.0,-0.014,11240.210436582565,16860.315654873848,5620.105218291283,7145.0,1738.8947817087173,2012-10-25,10
664,2012-10-26,5914.235032975674,-0.23121864,7444,7693.0,-0.032,11828.470065951347,17742.70509892702,5914.235032975674,6946.0,1529.7649670243263,2012-10-26,10
665,2012-10-27,6102.366371512413,-0.17076147,7852,7359.0,0.067,12204.732743024826,18307.09911453724,6102.366371512413,7359.0,1749.633628487587,2012-10-27,10
666,2012-10-28,5995.42077589035,-0.19459689,4459,7444.0,-0.401,11990.8415517807,13377.0,1386.1584482192993,-1511.0,1536.4207758903503,2012-10-28,10
668,2012-10-30,5119.710473537445,-0.3479737,1096,7852.0,-0.86,10239.42094707489,3288.0,-6951.42094707489,-12416.0,4023.710473537445,2012-10-30,10
669,2012-10-31,5663.726183176041,0.27017856,5566,4459.0,0.248,11327.452366352081,16698.0,5370.547633647919,4459.0,97.72618317604065,2012-10-31,10
670,2012-11-01,4165.027284622192,2.8002074,5986,1096.0,4.462,8330.054569244385,12495.081853866577,4165.027284622192,1096.0,1820.9727153778076,2012-11-01,11
671,2012-11-02,6433.08385181427,0.15578222,5847,5566.0,0.05,12866.16770362854,17541.0,4674.83229637146,5566.0,586.08385181427,2012-11-02,11
672,2012-11-03,6098.028133630753,0.018715054,5138,5986.0,-0.142,12196.056267261505,15414.0,3217.943732738495,3442.0,960.0281336307526,2012-11-03,11
673,2012-11-04,6107.903115034103,0.044621736,5107,5847.0,-0.127,12215.806230068207,15321.0,3105.193769931793,3627.0,1000.9031150341034,2012-11-04,11
674,2012-11-05,5922.493929862976,0.15268469,5259,5138.0,0.024,11844.987859725952,15777.0,3932.012140274048,5138.0,663.4939298629761,2012-11-05,11
675,2012-11-06,5263.325701713562,0.030610085,5686,5107.0,0.113,10526.651403427124,15789.977105140686,5263.325701713562,5107.0,422.674298286438,2012-11-06,11
676,2012-11-07,5533.1152238845825,0.05212304,5035,5259.0,-0.043,11066.230447769165,15105.0,4038.769552230835,4587.0,498.1152238845825,2012-11-07,11
677,2012-11-08,6891.725568294525,0.21205169,5315,5686.0,-0.065,13783.45113658905,15945.0,2161.5488634109497,4573.0,1576.7255682945251,2012-11-08,11
678,2012-11-09,5787.707953453064,0.14949512,5992,5035.0,0.19,11575.415906906128,17363.123860359192,5787.707953453064,5035.0,204.29204654693604,2012-11-09,11
679,2012-11-10,5715.460151433945,0.07534528,6536,5315.0,0.23,11430.92030286789,17146.380454301834,5715.460151433945,5315.0,820.5398485660553,2012-11-10,11
680,2012-11-11,6070.324649810791,0.013071597,6852,5992.0,0.144,12140.649299621582,18210.973949432373,6070.324649810791,5992.0,781.675350189209,2012-11-11,11
681,2012-11-12,6630.69033241272,0.014487565,6269,6536.0,-0.041,13261.38066482544,18807.0,5545.619335174561,5735.0,361.6903324127197,2012-11-12,11
682,2012-11-13,5266.123241186142,-0.23144728,4094,6852.0,-0.403,10532.246482372284,12282.0,1749.753517627716,-1422.0,1172.123241186142,2012-11-13,11
683,2012-11-14,5707.6490486860275,-0.08954394,5495,6269.0,-0.123,11415.298097372055,16485.0,5069.701902627945,3947.0,212.64904868602753,2012-11-14,11
684,2012-11-15,4855.6713654994965,0.18604577,5445,4094.0,0.33,9711.342730998993,14567.01409649849,4855.6713654994965,4094.0,589.3286345005035,2012-11-15,11
685,2012-11-16,6282.8006410598755,0.14336675,5698,5495.0,0.037,12565.601282119751,17094.0,4528.398717880249,5495.0,584.8006410598755,2012-11-16,11
686,2012-11-17,5635.318425893784,0.03495294,5629,5445.0,0.034,11270.636851787567,16887.0,5616.363148212433,5445.0,6.318425893783569,2012-11-17,11
687,2012-11-18,5540.562044978142,-0.027630389,4669,5698.0,-0.181,11081.124089956284,14007.0,2925.8759100437164,2611.0,871.5620449781418,2012-11-18,11
688,2012-11-19,5631.159371614456,0.0003836453,5499,5629.0,-0.023,11262.318743228912,16497.0,5234.681256771088,5239.0,132.15937161445618,2012-11-19,11
689,2012-11-20,4581.290887653828,-0.018785417,5634,4669.0,0.207,9162.581775307655,13743.872662961483,4581.290887653828,4669.0,1052.7091123461723,2012-11-20,11
690,2012-11-21,5472.670889675617,-0.0047879815,5146,5499.0,-0.064,10945.341779351234,15438.0,4492.658220648766,4440.0,326.6708896756172,2012-11-21,11
691,2012-11-22,5193.312830328941,-0.078219235,2425,5634.0,-0.57,10386.625660657883,7275.0,-3111.6256606578827,-3993.0,2768.3128303289413,2012-11-22,11
692,2012-11-23,5751.103776216507,0.11758724,3910,5146.0,-0.24,11502.207552433014,11730.0,227.79244756698608,1438.0,1841.103776216507,2012-11-23,11
693,2012-11-24,3865.669947862625,0.59409064,2277,2425.0,-0.061,7731.33989572525,6831.0,-900.3398957252502,1981.0,1588.6699478626251,2012-11-24,11
694,2012-11-25,3919.858191013336,0.002521336,2424,3910.0,-0.38,7839.716382026672,7272.0,-567.7163820266724,-548.0,1495.8581910133362,2012-11-25,11
695,2012-11-26,3980.6637489795685,0.7482055,5087,2277.0,1.234,7961.327497959137,11941.991246938705,3980.6637489795685,2277.0,1106.3362510204315,2012-11-26,11
696,2012-11-27,3148.9303665161133,0.29906368,3959,2424.0,0.633,6297.860733032227,9446.79109954834,3148.9303665161133,2424.0,810.0696334838867,2012-11-27,11
697,2012-11-28,5023.82462143898,-0.012418985,5260,5087.0,0.034,10047.64924287796,15071.47386431694,5023.82462143898,5087.0,236.1753785610199,2012-11-28,11
698,2012-11-29,4166.436941623688,0.052396268,5323,3959.0,0.345,8332.873883247375,12499.310824871063,4166.436941623688,3959.0,1156.5630583763123,2012-11-29,11
699,2012-11-30,4898.268904685974,-0.06877017,5668,5260.0,0.078,9796.537809371948,14694.806714057922,4898.268904685974,5260.0,769.7310953140259,2012-11-30,11
700,2012-12-01,3972.31240606308,-0.25374556,5191,5323.0,-0.025,7944.62481212616,11916.93721818924,3972.31240606308,4927.0,1218.6875939369202,2012-12-01,12
701,2012-12-02,4620.564247608185,-0.18479812,4649,5668.0,-0.18,9241.12849521637,13861.692742824554,4620.564247608185,2611.0,28.435752391815186,2012-12-02,12
702,2012-12-03,5145.814716696739,-0.008704543,6234,5191.0,0.201,10291.629433393478,15437.444150090218,5145.814716696739,5191.0,1088.1852833032608,2012-12-03,12
703,2012-12-04,4965.640014410019,0.06810933,6606,4649.0,0.421,9931.280028820038,14896.920043230057,4965.640014410019,4649.0,1640.359985589981,2012-12-04,12
704,2012-12-05,5445.628196597099,-0.12646323,5729,6234.0,-0.081,10891.256393194199,16336.884589791298,5445.628196597099,4719.0,283.3718034029007,2012-12-05,12
705,2012-12-06,5241.908684492111,-0.20649278,5375,6606.0,-0.186,10483.817368984222,15725.726053476334,5241.908684492111,2913.0,133.0913155078888,2012-12-06,12
